sigma_SE,sigma_M32
0.5563750000000001,0.4558145
0.4192595,0.7769165
0.4102495,1.401185
0.36546,2.068125
0.30931699999999995,1.4018700000000002
0.333125,1.635255
0.3917255,1.96374
0.3675425,1.36185
0.3651825,1.883235
0.3377565,1.567755
0.3138295,1.2269800000000002
0.14508949999999998,0.406924
0.29612150000000004,1.365695
0.2530655,0.26825699999999997
0.282549,0.23966
0.31429850000000004,0.288064
0.4835705,0.6229564999999999
0.3283485,1.44101
0.3229295,1.43374
0.35202100000000003,1.34462
0.3371115,1.35819
0.35502449999999997,1.65723
0.30972,1.34744
0.369363,1.389155
0.3350515,1.2308599999999998
0.35658049999999997,1.617795
0.3769485,1.4190649999999998
0.188503,0.1722515
0.29316949999999997,0.282682
0.520894,0.5278905
0.486732,0.5671285
0.348849,1.4347150000000002
0.362403,2.106085
0.0162961,0.03262985
0.371811,1.52212
0.274847,0.9455975
0.457648,1.56727
0.446733,1.34728
0.3098875,1.403155
0.366369,1.24267
0.3685345,1.878365
0.3677165,1.724985
0.4324645,0.568627
0.278786,0.290159
0.496364,0.3068995
0.33077999999999996,1.5676
0.385046,1.70175
0.2900395,0.8935420000000001
0.3031275,1.3044
0.2492035,0.7901895
0.292873,1.01068
0.34739,1.77229
0.33450250000000004,1.6297100000000002
0.3659645,2.0477350000000003
0.3633445,1.92725
0.398098,1.76404
0.28186500000000003,0.4836705
0.2247155,0.222982
0.41071500000000005,1.331015
0.35911150000000003,1.211135
0.30716750000000004,1.11255
0.34794400000000003,1.213675
0.2809695,1.196445
0.273893,1.035345
0.3056225,0.9822345
0.33802750000000004,1.65551
0.2311255,0.5065955
0.3753435000000001,1.43816
0.3067455,1.45343
0.293707,0.4012945
0.340112,0.4720785
0.352633,0.2644655
0.3163805,0.677961
0.3479275,1.88432
0.34577599999999997,1.479465
0.2274335,0.5360185
0.3317105,1.37933
0.317168,1.443665
0.3106365,1.29751
0.3878405,1.523955
0.32410550000000005,1.046005
0.3747815,1.990125
0.2880455,1.0862
0.352394,1.44758
0.2929685,0.2725645
0.269504,0.281452
0.349331,0.3503075
0.365874,1.42043
0.382543,1.27448
0.27395349999999996,0.779112
0.3726695,2.03709
0.382599,1.73497
0.3699045,2.104835
0.346699,1.7771400000000002
0.3336635,1.202915
0.2943135,1.13748
0.353512,1.7157749999999998
0.4708925,0.490208
0.28263499999999997,0.2506695
0.371788,0.4263245
0.17996500000000001,0.5707875
0.3420445,0.9402775
0.3647669999999999,1.33202
0.431113,0.34148350000000005
0.6643699999999999,0.644184
0.8769385000000001,0.568315
0.3709165,0.35639
0.354282,1.874255
0.313726,1.241225
0.3415865,1.68839
0.300268,1.31178
0.35248650000000004,1.7539
0.3102315,1.25425
0.35476799999999997,2.06763
0.3674095,2.07206
0.3168035,1.521715
0.402289,2.137925
0.3984855000000001,0.8536509999999999
0.6376010000000001,0.6729075
0.259292,0.26559900000000003
0.6641565,0.605156
0.35989649999999995,1.929475
0.237086,0.902891
0.3515165,1.57877
0.321938,1.366985
0.34578,1.3872
0.340184,1.67583
0.3693145,2.055865
0.3382815,1.1368999999999998
0.3698785,2.06449
0.3674425,1.62159
0.3454305,1.167475
0.33274950000000003,0.2295185
0.4234615,1.12646
0.5789145,0.5918019999999999
0.369901,2.1108
0.3736040000000001,1.473275
0.382487,1.531365
0.3634765,1.3195
0.402012,1.964535
0.367382,1.2746149999999998
0.3573095,1.679145
0.3207365,1.413325
0.36872,1.6114700000000002
0.29167299999999996,1.087535
0.2452465,0.320252
0.3238725,0.271443
0.3192665,0.3395245
0.7092529999999999,0.7091375
0.3390755,1.505555
0.30253399999999997,1.03991
0.377855,1.79037
0.3676885,2.091025
0.3152425,1.270045
0.367734,1.51328
0.3589285,2.05779
0.243054,0.666371
0.28371,1.045215
0.32868600000000003,1.676935
0.340947,1.36688
0.3856305,0.57359
0.273295,0.26236800000000005
0.436461,0.3868625
0.351511,1.06517
0.009627515,0.01722145
0.3649355,1.74783
0.34846299999999997,1.80638
0.362568,2.03361
0.339015,1.783945
0.3707125,2.04315
0.275163,0.973666
0.3661165,2.065515
0.3242785,0.9518475
0.3407375,1.63073
0.3250775,0.374147
0.4252555,0.3539405
0.3412095,0.31084100000000003
0.3521455,1.380915
0.35469249999999997,1.642035
0.3520805,1.852195
0.29242,1.33175
0.387392,1.80511
0.320091,1.198375
0.3527775,1.269715
0.3768545,2.030595
0.3655025,2.10104
0.139229,0.3757955
0.362974,1.6949800000000002
0.28331249999999997,0.22989
0.455096,0.4113885
0.3177725,0.2827465
0.3248615,1.4488
0.33490050000000005,1.565165
0.329747,1.56996
0.3867745,1.195445
0.3031385,1.301975
0.3657745,1.7323650000000002
0.3363975,1.681775
0.2939525,1.23887
0.33419699999999997,1.66048
0.290177,1.212435
0.4273355,1.5609350000000002
0.348569,0.3735055
0.6211605,0.324889
0.528823,1.34674
0.04487969999999999,0.03086649999999999
0.3251805,1.640475
0.455403,1.34366
0.31201999999999996,1.078985
0.3399305,1.4135
0.3352545,1.41349
0.2989975,0.995069
0.30024150000000005,0.913717
0.2709395,0.8574355
0.428709,1.48252
0.350675,1.5418500000000002
0.28783749999999997,0.30591999999999997
0.2568085,0.216627
0.570739,1.03436
0.2890805,1.343795
0.294877,1.5438299999999998
0.4299915,1.3626550000000002
0.26376849999999996,0.768599
0.3096755,0.9226215
0.1072435,0.1314145
0.350251,1.076425
0.31904600000000005,1.10402
0.33913150000000003,1.184525
0.2537915,1.0388700000000002
0.44448,0.4522270000000001
0.3756955,1.38756
0.6807375,0.799702
0.5272805,1.251065
0.3256915,1.1570049999999998
0.377931,1.088615
0.32293550000000004,1.221215
0.2610555,0.744401
0.319061,1.169565
0.32833,1.29235
0.3551225,1.388545
0.3019855,1.2400000000000002
0.5147375000000001,1.6869
0.35801700000000003,1.150435
0.2975535,0.5479590000000001
0.4045475,0.4511835
0.304757,1.55112
0.352176,1.26234
0.390453,1.550845
0.4156905,1.785
0.5742125,0.5843929999999999
0.828276,0.32811100000000004
0.3698585,0.4555115
0.3484315,1.284235
0.151031,0.3007685
0.34962,1.20668
0.319399,0.6915485
0.34976799999999997,1.29267
0.3022105,1.13734
0.373831,0.9894315
0.3999735,1.223225
0.3637895,1.2671450000000002
0.404442,1.24183
0.2331945,0.164622
0.443396,0.5483195000000001
0.34404650000000003,0.25991200000000003
0.491044,0.51972
0.338344,1.280015
0.21991300000000005,0.6506295
0.34165,1.31135
0.413668,1.212365
0.36111,1.201995
0.472156,1.81148
0.469884,1.789
0.4584995,1.10322
0.3212415,0.765667
0.35947399999999996,1.418905
0.30252999999999997,0.22279
0.5750905,0.469165
0.812557,0.6932935
0.623326,0.6897025
0.34055749999999996,1.07205
0.28374,0.712616
0.2964945,0.797545
0.3824345,1.333935
0.341659,1.23744
0.344887,1.376525
0.369509,1.307945
0.3517115,1.290995
0.3054295,1.07338
0.349434,1.30142
0.3183675,0.7442705000000001
0.273787,0.2284405
0.3861504999999999,0.34190699999999996
0.4011205,0.439879
0.484552,0.551903
0.3995365,1.3051849999999998
0.236028,0.392343
0.378349,1.091225
0.3818515,1.2589
0.383995,1.356575
0.1094205,0.120919
0.4043705,1.213455
0.410761,1.221205
0.399796,1.2596500000000002
0.367683,1.85399
0.30844150000000004,0.266188
0.32123250000000003,0.352367
0.6207245,0.863928
0.466839,1.0335800000000002
0.438701,1.2545700000000002
0.4776255,0.2859005
0.3964965,1.063345
0.2311555,0.378728
0.4722715,1.3690600000000002
0.6517945,1.091735
0.4671499999999999,1.21822
0.248073,0.28573
0.5287364999999999,1.152825
0.446572,1.772195
0.345036,0.335167
0.306415,0.2700755
0.372549,0.3988475
0.27482150000000005,0.33213499999999996
0.518871,1.107475
0.7514345,0.6877949999999999
0.4086845,1.12005
0.5015670000000001,0.7470665
0.04129605,0.03525055
0.475786,0.923492
0.459018,1.0226799999999998
0.4362945,1.18093
0.562153,0.580608
0.33919,0.529377
0.4329935,0.441603
0.3053535,0.26927
0.4612605,0.4000415
0.3034115,0.3485585
0.6479755,0.6331335
0.435934,0.984266
0.6201760000000001,0.9878325
0.525609,0.6781200000000001
0.478059,0.5925935
0.41248050000000003,0.574789
0.6552705,0.864657
0.4989445,0.944171
0.4876970000000001,0.7475594999999999
0.4264885,1.556485
0.7031955,0.505246
0.7248315,0.7488060000000001
0.6327514999999999,1.269975
0.671967,0.981141
0.610971,0.996436
0.718172,0.99328
0.5673064999999999,1.1065550000000002
0.534099,1.14293
0.5490615,1.2078950000000002
0.4968169999999999,0.4757755
0.815732,0.677856
0.414546,0.506409
0.34946900000000003,0.367091
0.29008100000000003,0.253139
0.488728,0.4305455
0.4233865,1.8706
0.3711415,0.547484
0.3232625,0.30028699999999997
0.4317415,0.669901
0.389925,1.929765
0.35432149999999996,1.232785
0.325674,0.358822
0.262552,1.40658
0.372731,1.36891
0.31412450000000003,0.3313205
0.316275,0.3573985
0.33432649999999997,0.398506
0.33526900000000004,0.533877
0.4883285,0.55697
0.337411,0.914625
0.5331055,0.857349
0.3717365,1.49499
0.428304,0.461267
0.3900325,1.70699
0.28436300000000003,0.2896625
0.3346685,1.179035
0.694636,0.758229
0.5145755000000001,1.468465
0.3079515,0.325262
0.7839214999999999,0.726151
0.5040755,0.902201
0.474392,1.48338
0.48375,1.143195
0.4463895,0.406171
0.422986,0.4851609999999999
0.2100495,0.195974
0.3635105,0.9899615
0.5612360000000001,0.5538485
0.6146175,0.6403985
0.1768545,0.142812
0.447441,1.09561
0.551858,0.5133274999999999
0.2948015,0.2257155
0.296198,0.442217
0.4717055,0.341858
0.34584950000000003,0.33358750000000004
0.3052635,0.2382745
0.5040545000000001,0.6345585
0.640409,0.756383
0.505817,0.5853360000000001
0.4054455,0.661556
0.320485,1.147745
1.06481,0.3582065
0.2285845,0.2250035
0.4933735,0.47802
0.28996500000000003,0.889228
0.42153,0.394998
0.398935,0.340349
0.357748,1.478565
0.213003,0.1596355
0.3877575,0.611735
0.266667,0.4977
0.363165,0.480295
0.4259665,0.414196
0.297743,0.2734455
0.333158,0.27300650000000004
0.28545200000000004,0.248675
0.4966035,1.44906
0.4409385,1.843465
0.33978450000000004,0.4125745
0.245447,0.2240435
0.3132695,0.2747535
0.2887495,0.2852635
0.3212815,0.337181
0.388205,1.945905
0.336505,0.323244
0.2956345,0.278858
0.4551585,0.6724275
0.5539125,0.6062075
0.506004,0.443485
0.378866,1.687805
0.422901,0.9783115
0.2802935,0.258887
0.366155,1.684105
0.3666915,0.3415045
0.388661,1.301195
0.3309655,1.26187
0.3632845,0.3987855
0.4810505,0.972095
0.4315925,0.442253
0.38726,1.437315
0.34246750000000004,0.909623
0.3116075,0.26893900000000004
0.4295815,0.428814
0.3083535,0.663862
0.448481,0.6663600000000001
0.2649355,0.2468625
0.300959,1.207145
0.33781,1.089005
0.379848,1.51587
0.4306905,0.31505
0.30620749999999997,0.3465975
0.3593945,0.29161899999999996
0.389347,1.618545
0.3830805,1.608105
0.5015864999999999,1.302235
0.466234,0.6408705
0.4161395,1.60072
0.3710375,1.622115
0.6839735,0.998757
0.31163949999999996,0.394511
0.474535,0.5215565
0.33250599999999997,0.30405950000000004
0.343343,1.359995
0.3821455,1.106255
0.4692655,0.66938
0.423606,0.3159645
0.3439605,1.501315
0.2968005,0.3649975
0.777338,0.7514745
0.33626049999999996,1.212015
0.5894125,0.785201
0.382394,0.691047
0.245769,0.402975
0.274897,0.25104150000000003
0.3128855,0.3086455
0.369684,1.81475
0.856135,0.32127550000000005
0.274648,0.255653
0.27876449999999997,0.33297350000000003
0.318937,0.3068615
0.29669900000000005,0.240519
0.351434,0.4319535
0.3640584999999999,0.3904715
0.3239075,0.5319525
0.28862699999999997,1.856575
0.278821,0.5294745000000001
0.3249315,0.2945945
0.32178399999999996,1.05438
0.712792,1.4322
0.297834,0.260961
0.3120505,0.9403425
0.655402,1.202375
0.350542,0.325565
0.4406195,0.2419595
0.393101,1.35502
0.287919,0.2337375
0.3274245,0.3978355
0.335311,0.3752745
0.6866455,0.422526
0.4031135,0.7315054999999999
0.335368,0.307883
0.333386,0.403313
0.3177465,1.211935
0.436643,0.4995815
0.32257199999999997,0.428231
0.323127,1.10215
0.4127235,0.395035
0.8762955,0.360341
0.3522775,1.54944
0.229806,0.2029115
0.372477,0.3636655
0.3367555,1.441325
0.4251745,0.5105055000000001
0.412473,0.4426335
0.5036404999999999,1.14658
0.4395355,0.395026
0.3861565,0.78928
0.406211,1.5052
0.344152,0.31990050000000003
0.6169065,0.852582
0.0888436,0.33490200000000003
0.2388945,0.31403349999999997
0.324171,0.29712550000000004
0.358934,0.853301
0.25553099999999995,0.208173
0.32752000000000003,0.3033495
0.2690435,0.4519785
0.36952,0.3433505
0.3548335,0.33853350000000004
0.3759675,1.45407
0.603488,0.7440565
0.3787555,1.667935
0.33408649999999995,0.250119
0.342244,0.8148485
0.32506599999999997,0.2695505
0.423533,0.90978
0.372229,1.20772
0.2271675,0.190232
0.3997285,0.415508
0.3729325,1.09462
0.32627,0.2978365
0.3895605,1.15807
0.2777505,0.3027025
0.295933,0.282652
0.4018785,1.29339
0.369141,0.6503625
0.3348315,0.3657240000000001
0.455035,1.59199
0.5917835,0.6560064999999999
0.3439855,1.374835
0.246556,0.2085305
0.367901,0.398201
0.382708,1.466785
0.281351,0.2253155
0.4630765,0.456165
0.31533500000000003,0.3383405
0.1828215,0.9574495
0.27053550000000004,0.6526419999999999
0.34758999999999995,1.141035
0.356028,1.404315
0.322683,0.30269250000000003
0.2790705,0.3043125
0.255097,0.5869185
0.3103045,0.28690800000000005
0.3286785,1.25722
0.4552935,1.50815
0.3497795,0.273733
0.2622065,0.2478845
0.3550045,1.244885
0.3559195,0.28554250000000003
0.527253,0.4884525
0.5368474999999999,0.7030465
0.3818705,1.34818
0.5070399999999999,0.4662420000000001
0.331005,0.4679705
0.4678635,0.471044
0.3488595,1.44023
0.2761155,0.2682755
0.4249415,1.224165
0.28839400000000004,0.2397005
0.4630345,0.311226
0.287459,0.28686
0.299624,0.2471875
0.226073,0.1632105
0.31314600000000004,0.612051
0.44955,0.389946
0.42085,0.30475549999999996
0.3775515,0.367245
0.402532,0.4256835
0.359883,1.29074
0.3963465,1.204735
0.2320725,0.216753
0.3011695,1.92436
0.2574925,0.4420655
0.392894,1.552225
0.3289585,0.590859
0.308181,0.286107
0.34242799999999995,0.3143285
0.310653,2.0222249999999997
0.3400215,1.0543399999999998
0.3144305,0.2644975
0.248324,0.2213795
0.33676799999999996,1.107255
0.3271155,0.3247285
0.308728,0.3561265
0.405117,0.4773485
0.33797449999999996,1.113545
0.5116535,0.8358465
0.406828,1.04311
0.322896,0.28752500000000003
0.323127,0.331777
0.3884255,0.433984
0.3241185,0.379194
0.400415,1.6576
0.339301,0.5421935
0.645424,0.9867
0.2377605,0.2180765
0.2578885,0.284487
0.396666,1.690355
0.429547,0.601226
0.391745,0.727391
0.420514,0.8911935
0.399927,1.635165
0.33505300000000005,0.299375
0.314438,0.28843799999999997
0.456579,0.7975585000000001
0.2651425,0.478877
0.3961415,1.637365
0.3977255,0.8699175
0.388522,0.8192630000000001
0.3432175,0.3455985
0.398043,1.83428
0.4165950000000001,0.935871
0.365178,0.382323
0.325992,1.618275
0.3198995,0.404954
0.3922235,0.4243114999999999
0.2895705,0.2455545
0.397972,0.4090235
0.2810015,0.219284
0.2935415,1.0184
0.383975,0.702399
0.30376899999999996,0.279142
0.2080605,0.17420600000000003
0.449073,0.6010435000000001
0.258647,0.232368
0.400421,1.205225
0.4791215,0.5819844999999999
0.273015,0.2451725
0.4628065,1.067295
0.4814885,0.8161585
0.378527,0.3839085
0.4222365,1.43114
0.407359,1.415155
0.2465665,0.210512
0.564616,0.5679179999999999
0.223589,0.216711
0.3827985,1.63581
0.29132199999999997,0.3903515
0.501513,0.3882025
0.335515,0.3724025
0.2052075,0.192588
0.3657275,0.30955999999999995
0.367614,0.337824
0.4354745,0.5549745
0.3323545,0.7963875
0.3208615,0.2854565
0.4405909999999999,0.7166965000000001
0.323347,0.356827
0.5016339999999999,0.465935
0.2309765,1.11614
0.327688,1.094805
0.4034974999999999,1.51642
0.411386,0.9819635
0.3989495,0.350607
0.2544425,0.2212245
0.2824165,0.2471115
0.6316575,1.07016
0.3552915,1.1895250000000002
0.244734,0.2090495
0.871081,1.1737
0.3735375,1.16563
0.3363315,0.5823395
0.30753549999999996,0.3298285
0.4515545,0.4166815
0.4114084999999999,1.13478
0.22153,0.1998755
0.294295,0.32942550000000004
0.2580475,0.4686465
0.3543,0.5827955
0.3328725,1.20714
0.34460250000000003,0.5776215
0.378636,0.8877455000000001
0.298551,0.382491
0.28636,0.262833
0.359436,0.4360635
0.7239645,0.369607
0.3708565,0.3875715
0.4341745,1.270385
0.376613,0.5208745
0.4430375,0.6930305
0.248872,0.226715
0.278245,0.245891
0.563458,0.5671515
0.3748475,1.189385
0.3666505,0.937911
0.2935855,1.64751
0.446017,0.8961405
0.29961649999999995,0.3047065
0.4184075,1.650845
0.3521205,0.9677205
0.2858855,0.30536050000000003
0.3874765,1.169425
0.356377,1.05257
0.32472100000000004,0.290908
0.3064595,0.233608
0.442765,0.6997935
0.3406095,1.19845
0.422709,0.7656825
0.35590750000000004,0.9450315
0.7346245,0.714502
0.3314815,0.4648925
0.401809,0.63655
0.35265,0.38458
0.3020425,0.292238
0.405477,0.9514155
0.300434,0.25946800000000003
0.3022015,0.7306710000000001
0.3389795,0.3286825
0.280427,0.337021
0.3584655,1.558745
0.5463145,0.65351
0.3637695,1.32598
0.3471915,0.491434
0.3800805,0.789873
0.2843615,0.247141
0.453544,0.6029635
1.053755,0.204733
0.321187,0.359757
0.37159,1.8211
0.4046665,0.801226
0.301932,0.32556
0.3336385,1.92727
0.4234425,0.9529715
0.3613855,0.7031419999999999
0.396218,1.44787
0.3312,0.6339140000000001
0.5343260000000001,0.4083515
0.3059305,0.277078
0.5904024999999999,0.33543
0.3706835,1.022135
0.391797,1.504355
0.386995,0.626825
0.340783,1.42232
0.3815735,0.5760295
0.3651535,1.338185
0.296763,0.31395850000000003
0.241194,0.1908295
0.330559,0.2489425
0.3781675,0.34175
0.3486095,0.8105910000000001
0.433716,0.4280825
0.342578,0.3816025
0.3218615,0.388645
0.502306,0.500845
0.333497,0.370099
0.3069095,0.42742
0.4676535,0.463283
0.301207,0.342415
0.34324699999999997,0.384615
0.349761,0.9251875
0.410887,0.9402205
0.2561735,0.403347
0.4714905,0.643715
0.832374,0.3339685
0.1942405,0.158029
0.5280255,0.942424
0.502148,0.6934560000000001
0.392576,2.068285
0.4635775,0.6460845
0.395457,0.348188
0.4760335,0.5643210000000001
0.3860045,0.5326955
0.269146,0.2493945
0.3377595,0.3147265
0.365722,0.29845900000000003
0.593943,0.5168145
0.461963,0.5382115000000001
0.3007135,0.2839855
0.455802,1.20432
0.4109835,0.790806
0.408387,0.9012735
0.328818,0.26973400000000003
0.396901,1.253045
0.3477265,0.600959
0.342541,0.3651845
0.412998,0.953478
0.23056,0.1672715
0.3708695,1.3638750000000002
0.341002,0.3990995
0.426434,1.10111
0.319906,0.7711865
0.358676,0.9411115
0.502006,0.4595365
0.2587125,0.241314
0.3512905,1.365965
0.495689,0.4551045
0.315517,0.280972
0.33358849999999995,0.6652525
0.01109165,0.00282819
0.29016549999999997,0.26432449999999996
0.3851645,0.336612
0.375101,1.32035
0.364825,1.285835
0.386584,2.059195
0.348524,0.853186
0.37415350000000003,1.43261
0.33151299999999995,0.894667
0.373509,1.353965
0.2757995,0.33301000000000003
0.389641,1.328695
0.2765605,0.313377
0.4331025,0.3911585
0.4425415,0.6644025
0.6081535,0.6131504999999999
0.534861,0.480881
0.4170855,1.4207800000000002
0.206179,0.157291
0.244348,0.246148
0.32504200000000005,0.29961550000000003
0.359877,0.7116180000000001
0.36016400000000004,1.231205
0.477368,1.487035
0.2925225,0.8115600000000001
0.266248,0.215013
0.3764285,0.552834
0.271591,0.285964
0.2780625,0.25495650000000003
0.4147405,1.66829
0.3544135,0.6295075
0.315534,1.142595
0.5113289999999999,0.371433
0.275624,0.2371825
0.3534125,1.27792
0.3861545,0.3469635
0.4398225,0.483028
0.33363600000000004,0.368248
0.3632095,0.903723
0.276665,0.2985985
0.3329335,0.336314
0.26089300000000004,1.520555
0.35572950000000003,1.4194049999999998
0.3538,0.3405315
0.282005,0.2596615
0.3479315,0.460962
0.3222505,0.269633
0.485543,0.5435565
0.3262095,0.298524
0.343991,0.288113
0.367346,0.408376
0.36012500000000003,0.4773655
0.535313,1.2510599999999998
0.28801200000000005,0.299892
0.3436895,0.900769
0.34693549999999995,0.339323
0.4412995,1.396255
0.322874,0.311737
0.350856,0.308399
0.4198845,1.05741
0.65737,0.577709
0.2803385,0.25328300000000004
0.4163305,1.60277
0.565837,0.6333390000000001
0.570677,0.6149785
0.4412145,1.657175
0.5583899999999999,0.553304
0.403724,0.487512
0.3854355,0.7853144999999999
0.5361635,0.5018875
0.3766015,0.337648
0.4453855,0.391249
0.3256025,1.004065
0.4028865,0.4420145
0.4782235,0.4996295
0.26157549999999996,0.3604285
0.3373685,0.272352
0.3006835,1.42286
0.3903505,0.483611
0.360226,0.3916005
0.35098799999999997,0.440562
0.5729005,0.56976
0.4323385,0.4269905
0.4338705,0.6514549999999999
0.27546899999999996,0.2424515
0.951553,0.450534
0.4401615,1.24956
0.4176325,0.4219005
0.2861135,0.29184049999999995
0.5371005,1.10928
0.4820665,0.322018
0.458463,0.6232504999999999
0.513995,0.436738
0.328188,0.6520725
0.333526,1.310215
0.4133835,0.5793820000000001
0.3594815,1.380265
0.3090765,0.265665
0.2771475,0.3825455
0.277514,0.26666100000000004
0.986362,1.2311800000000002
0.4711935,0.7235754999999999
0.322565,0.465144
0.287944,0.236688
0.4532965,1.569595
0.365996,1.34932
0.4455019999999999,0.399065
0.4189255,0.5690865
0.4207324999999999,0.5968614999999999
0.92762,0.2862025
0.2902575,0.2099595
0.34612750000000003,0.41234
0.3683315,1.194635
0.33773699999999995,1.09904
0.175002,0.154744
0.3588415,0.336221
0.434268,0.4419295
0.526518,0.8423065
0.2987725,0.2993245
0.50461,0.426053
0.574735,0.520833
0.5151375,0.4910255
0.4543185,1.84969
0.253057,0.2403145
0.5198965,0.498059
0.4429625,1.467435
0.2588235,0.42813
0.7557860000000001,0.4285175
0.323522,0.2969185
0.3348865,0.7147705
0.28692850000000003,0.266945
0.345879,0.33480750000000004
0.351942,0.642196
0.3450635,0.34173549999999997
0.329375,0.3960065
0.416862,1.310745
0.2630905,0.25163800000000003
0.4476949999999999,1.58847
0.304624,0.3134805
0.3785565,1.11541
0.385024,0.6346345
0.261785,0.5572699999999999
0.398629,0.353292
0.515509,0.5389795
0.239997,0.2405
0.443135,0.332556
0.35837399999999997,1.749125
0.3890755,0.7689349999999999
0.435694,0.4884055
0.3349565,1.84604
0.412674,0.7187145
0.2570735,0.2911635
0.3449265,1.093735
0.4869565,0.4821605
0.332767,0.7335134999999999
0.231711,1.136555
0.287315,0.34096899999999997
0.393544,1.51862
0.4171835,1.617245
0.3260925,0.3871135
0.255224,0.2184205
0.3880585,0.47562
0.6854385,0.7805495
0.3935675,1.27514
0.387264,1.14596
0.41360300000000005,1.254485
0.3411775,0.3465395
0.4398085,0.4334670000000001
0.454091,0.5777140000000001
0.3405705,0.3898095
0.7046395000000001,1.17813
0.27221850000000003,0.33664649999999996
0.29777,0.2571395
0.3722525,0.732764
0.3125675,0.290929
0.3954435,0.96816
0.420373,1.03065
0.414653,0.530613
0.385277,0.3512545
0.498178,0.49688
0.4072645,1.08226
0.368488,0.328585
0.4062375,0.7268105
0.371024,1.23661
0.2465825,0.2355305
0.583766,0.49792
0.381636,1.11225
0.291581,0.3355135
0.3674965,1.688195
0.3722915,1.24262
0.448224,1.23333
0.32225800000000004,1.94293
0.210125,0.1603905
0.2659625,0.27501549999999997
0.573942,0.7567665
0.32018,0.2777635
0.33315,1.2216200000000002
0.5649705,0.5729580000000001
0.3876565,1.357395
0.30184500000000003,0.2659355
0.570327,1.13954
0.5060275000000001,1.04605
0.373168,0.636285
0.5397595,0.4912805
0.3969915,0.391377
0.8695170000000001,0.4306595
0.36185,0.363059
0.29409850000000004,0.7371505
0.323956,0.291072
0.4042235,0.382408
0.360441,1.231665
0.3689,1.39281
0.567431,0.9177715
0.386813,0.478134
0.4233835,0.458737
0.4856235,1.177015
0.32161,0.4521525
0.4583685,0.3583155
0.6402175,0.8602535
0.512097,0.519247
0.305107,0.30503650000000004
0.474342,0.486322
0.3917165,1.154515
0.2416835,0.2840625
0.3743865,1.48944
0.437418,0.4767585
0.394475,1.0336850000000002
0.2902675,1.655055
0.2651875,0.7733955
0.307379,0.2750675
0.4753,0.646142
0.228071,0.178282
0.350512,0.3246035
0.629763,0.5579000000000001
0.3655725,1.2769750000000002
0.395709,1.504525
0.534613,0.473789
0.30847,0.84214
0.3268435,0.260094
0.4845775,0.513555
0.2782285,0.25667799999999996
0.3192725,0.7987029999999999
0.7483305,0.5363865
0.4320834999999999,0.9764735
0.328939,0.8354755
0.6074255,0.6237835
0.2645815,0.295522
0.286195,0.25232350000000003
0.5546795,1.145075
0.3470395,1.39866
0.340599,0.3401745
0.3343585,1.01974
0.4341455,0.455345
0.357135,0.306326
0.3356285,1.019265
0.306928,0.3338275
0.3196245,0.270347
0.628206,1.16188
0.408635,0.410675
0.373119,1.58553
0.4981255,1.34551
0.4374245,1.06236
0.308134,0.28955850000000005
0.27275150000000004,1.71441
0.2733185,0.35196700000000003
0.3750595,1.3190650000000002
0.328567,0.9095045
0.35860800000000004,1.55714
0.292049,0.2666945
0.3195985,0.2681875
0.4791095,0.2643085
0.30295,0.2822715
0.4689395,0.5560085
0.36931,0.449865
0.2800955,0.3878855
0.30711900000000003,0.2859265
0.29562299999999997,0.251235
0.317045,0.39911
0.402361,1.07144
0.335731,0.2696175
0.25831099999999996,0.415369
0.421281,0.30504149999999997
0.415891,1.12907
0.30440900000000004,0.290696
0.379663,1.307465
0.3343705,0.5005580000000001
0.3790075,1.432245
0.2828755,0.248857
0.3890215,0.3437335
0.433848,1.987935
0.3659005,0.3080545
0.374651,0.405838
0.5265085,0.471179
0.27354599999999996,0.31632899999999997
0.3088875,0.3046055
0.356695,0.5300575
0.34387,1.16112
0.3642255,1.54356
0.2768035,0.252766
0.27094050000000003,0.263546
0.3991095,1.32113
0.5315894999999999,0.384091
0.4575705,0.8893899999999999
0.28391449999999996,0.236192
0.402122,0.396232
0.3653125,1.111575
0.435932,0.50774300000000006
0.3657445,0.3506135
0.33843049999999997,0.835622
0.30617550000000004,0.7432955
0.402493,1.385945
0.501266,0.5225040000000001
0.4472855,1.160925
0.3873005000000001,1.26431
0.2724625,0.289628
0.4068270000000001,1.76999
0.3105335,1.33825
0.362399,1.507635
0.2989675,0.84721
0.32843900000000004,1.05282
0.249815,0.2631095
0.3520945,0.4691455
0.06962969999999999,0.02947365
0.395716,0.313978
0.4219285,0.447988
0.439754,0.3831875
0.5604165,0.7999125
0.27265700000000004,0.247357
0.4531345,1.28959
0.35636049999999997,0.270047
0.401446,1.36351
0.5395125000000001,0.5211589999999999
0.590454,0.5715954999999999
0.5326185,0.51401
0.25097400000000003,0.5313315000000001
0.566128,0.5571550000000001
0.311078,0.2801275
0.3900895,0.7893635
0.3075965,0.281173
0.2949275,0.3024205
0.5564549999999999,0.4537255
0.314432,1.625425
0.20987,0.218377
0.35158100000000003,0.27488999999999997
0.427462,0.373034
0.2902305,0.301713
0.8722405,0.3982025
0.377277,0.6329024999999999
0.4508215,1.08153
0.28701699999999997,0.26856199999999997
0.525595,0.5722585
0.3999565000000001,1.36524
0.35254850000000004,1.4164
0.450545,0.5775505000000001
0.4339775,0.8512154999999999
0.435586,0.483432
0.32741,0.29207799999999995
